,pretty_formula,crystal_system,spacegroup,experimentally_observed,"energy_above_hull, eV/atom",Ef,total_atoms,Gf_400,Gf_500,Gf_600,Gf_700,Gf_800,Gf_900,Gf_1000,Gf_1100,Gf_1200,Gf_1300,Gf_1400,Gf_1500,Gf_1600,Gf_1700,Gf_1800,Gf_1900,Gf_2000
mp-1217770,Ta2AgS4,Trigonal,P-3m1,False,0.06664608309524223,-1.1184309066190465,7.0,-7.843824822303699,-7.823099524290164,-7.805915147134899,-7.786315793250139,-7.761063079671468,-7.684618796847463,-7.396824662014242,-7.105115082621384,-6.808595424530207,-6.500381673043233,-6.183087760039435,-5.859760817322053,-5.530347215722086,-5.194832774341755,-4.853231705776546,-4.505573607175709,-4.151905277334773
mp-1218020,Ta2FeS4,Trigonal,P-3m1,False,0.08757017095238062,-1.1374558320952366,7.0,-7.894559874637399,-7.852901612905217,-7.814167595864024,-7.772156291889684,-7.723368137523391,-7.6219591762064205,-7.307343079364666,-6.98750045333872,-6.65911141654211,-6.325106951427176,-5.985119179228755,-5.638926329848225,-5.286427098312064,-4.927564810070633,-4.56231429335914,-4.182014675305606,-3.794948231722703
mp-1218110,Ta2InS4,Orthorhombic,Imm2,False,0.0,-1.2518275087619049,7.0,-8.753807316159435,-8.720702795508688,-8.688151166488868,-8.652766879234662,-8.611473233944832,-8.518866757037273,-8.214903173106773,-7.907103949767691,-7.594648039449211,-7.277008892344767,-6.953854904757863,-6.624991253783746,-6.2903466909343475,-5.949885270270698,-5.603604621499734,-5.251521904604331,-4.8936673354914735
mp-1218002,Ta2MoS6,Monoclinic,Cm,False,0.02118716138887855,-1.3028541332962955,9.0,-11.792924924124074,-11.772921358446137,-11.755508442300837,-11.733895197062626,-11.704366909973931,-11.599280072662443,-11.178800147987294,-10.754326360439263,-10.324673079426123,-9.889045751504664,-9.446916754995858,-8.997943805174932,-8.541940833602919,-8.078781966983007,-7.6083919037812375,-7.130725634971073,-6.645764857834958
mp-562537,Ta2Ni3S8,Orthorhombic,Pbam,True,0.0,-1.044254565743589,13.0,-13.575185315478869,-13.524062194712972,-13.475283323959488,-13.417219194377193,-13.346298977126382,-13.172586999109996,-12.576175895212582,-11.97213686737676,-11.358787279406954,-10.735013184568107,-10.100070081976227,-9.45348244642971,-8.794990034167753,-8.124431181022015,-7.418981209477202,-6.691889438601887,-5.952216047940212
mp-1218077,Ta2NiS4,Trigonal,P-3m1,False,0.04542117786865418,-1.1596466378095218,7.0,-8.060317759253007,-8.020967084896421,-7.984206924599118,-7.943704120059241,-7.896952008268834,-7.798668378018186,-7.488768533111286,-7.17472211963583,-6.855656268494344,-6.530997790506262,-6.200370515462158,-5.863544381819144,-5.520412902451032,-5.170912147794452,-4.807431311011804,-4.434388236130097,-4.054809459727942
mp-28308,Ta2NiS5,Orthorhombic,Cmcm,True,0.0,-1.2366849652708316,8.0,-9.895359987817365,-9.864408427421006,-9.83551679638758,-9.801947351278011,-9.760954227757232,-9.656192719115019,-9.287727564800468,-8.915000973331814,-8.536984731294737,-8.15299911309949,-7.7625942956629075,-7.365488769788559,-6.961541958061797,-6.550666214066268,-6.1252365486003875,-5.689662004442926,-5.246965069255619
mp-8435,Ta2PdS6,Monoclinic,C2/m,True,0.0,-1.1716849588518516,9.0,-10.596319455792438,-10.571634181959018,-10.549248320678387,-10.522433079157004,-10.487502764692218,-10.376829415369723,-9.950593004076115,-9.520206228899102,-9.08449589641286,-8.642686108923781,-8.194266864071896,-7.73891556931256,-7.276463775525883,-6.80679597372038,-6.329845153806357,-5.838106079778985,-5.336619266353473
mp-560046,Ta2Pt3S8,Orthorhombic,Pbam,True,0.0,-1.0497953018974329,13.0,-13.84054415864817,-13.839007955335092,-13.842315872480619,-13.84003858780101,-13.82648784487715,-13.711040817168428,-13.173675095770225,-12.629446336167138,-12.076693667204806,-11.514321797897754,-10.941626648152807,-10.358160676392735,-9.763688513189553,-9.158076477999302,-8.541269235691537,-7.913258085953552,-7.27408004410708
mp-18344,Ta2Tl4S11,Triclinic,P-1,True,0.0,-0.8917673973823534,17.0,-15.214366439119303,-15.157768420065338,-15.093798385721318,-14.99647697402676,-14.882916183937121,-14.629293629255187,-13.796085146325563,-12.954379875054705,-12.102167111820584,-11.238154989364102,-10.361536037530502,-9.471822234798449,-8.56878746907605,-7.652330155147723,-6.512333046274414,-5.18136041458736,-3.8388189946498628
mp-554389,Ta3(BiS3)2,Hexagonal,P6_3/mcm,True,0.0,-1.177593001545454,11.0,-13.051121717901182,-13.038596486030336,-13.007257675792921,-12.952664178554278,-12.889089998143952,-12.74836999322352,-12.290379805399464,-11.826367810556253,-11.355079177782224,-10.875712530491903,-10.387751515130377,-9.890890869787775,-9.385014190709132,-8.870070469694607,-8.34605450138292,-7.812993843707435,-7.169908580026263
mp-1218053,Ta3(CuS3)2,Orthorhombic,Cmc2_1,False,0.0,-1.1704823338181816,11.0,-12.795402229069715,-12.739435803366721,-12.689901174225898,-12.637119113097587,-12.575849709731411,-12.437579582129793,-11.98195843004295,-11.520064654747904,-11.050496252197279,-10.572277725476013,-10.076253036104074,-9.558860457436136,-9.031670376410103,-8.494679460630634,-7.947928107679932,-7.391479114129492,-6.825421123217203
mp-1218117,Ta3(InS3)2,Trigonal,R32,False,0.0,-1.199091171848486,11.0,-13.127518570036717,-13.062567545814021,-12.997896066508172,-12.928980109041845,-12.850892765185717,-12.695367323409119,-12.222252478124647,-11.742784168050386,-11.25570963513573,-10.760233721378423,-10.255862874695259,-9.742312561787045,-9.219489180370552,-8.687352086551257,-8.145912657856417,-7.595212962246869,-7.0353126229055745
